,variant,respondent,task,taskText,taskOrder,time,interactions,certainty,difficulty,note,success,directSuccess,direct,firstClick,finalClick,pathLength,backclicks,backtracks,backsteps,path,firstClickName,finalClickName
853,TO,21,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,8,19.0,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,7.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
854,TO,21,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,2,43.0,"[""6"", ""6"", ""5"", ""5"", ""1"", ""1"", ""5"", ""5"", ""3"", ""3-2"", ""3-2-5""]",6.0,2.0,,False,False,False,6,3-2-5,11,4,4,4,"[[""6""], [], [""5""], [], [""1""], [], [""5""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Lifestyle,Latest trends
855,TO,21,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",3,25.0,"[""3"", ""3-4"", ""3-4-1""]",7.0,5.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
856,TO,21,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",1,20.0,"[""4"", ""4-4"", ""4-4-2""]",6.0,6.0,,True,True,True,4,4-4-2,3,0,0,0,"[[""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Science,Computers and internet
857,TO,21,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,6,17.0,"[""4"", ""4-2"", ""4-2-0""]",4.0,4.0,,False,False,True,4,4-2-0,3,0,0,0,"[[""4""], [""4"", ""4-2""], [""4"", ""4-2"", ""4-2-0""]]",Science,Zoology
858,TO,23,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",3,68.0,"[""6"", ""6-1"", ""6-1"", ""6-2"", ""6-2"", ""6"", ""4"", ""4-0"", ""4-0"", ""4"", ""5"", ""5-4"", ""5-4-0""]",6.0,4.0,tricky,True,False,False,6,5-4-0,13,5,3,5,"[[""6""], [""6"", ""6-1""], [""6""], [""6"", ""6-2""], [""6""], [], [""4""], [""4"", ""4-0""], [""4""], [], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
860,TO,23,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,2,27.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,6.0,you would find comedy films here but the reviews section may be useful?,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
861,TO,23,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",5,21.0,"[""1"", ""1-5"", ""1-5-1""]",6.0,6.0,,True,True,True,1,1-5-1,3,0,0,0,"[[""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
862,TO,23,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,6,16.0,"[""2"", ""2-2"", ""2-2-3""]",7.0,7.0,easy,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
863,TO,23,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,1,41.0,"[""6"", ""6-1"", ""6-1"", ""6"", ""3"", ""3"", ""5"", ""5-5"", ""5-5-0""]",6.0,3.0,had to hunt around a bit for this one,True,False,False,6,5-5-0,9,3,2,3,"[[""6""], [""6"", ""6-1""], [""6""], [], [""3""], [], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
864,TO,23,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,9,39.0,"[""0"", ""0"", ""1"", ""1"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",5.0,4.0,very tricky,True,False,False,0,2-1-1-8,8,2,2,2,"[[""0""], [], [""1""], [], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Trending,Boxing
865,TO,23,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,4,55.0,"[""6"", ""6-1"", ""6-1"", ""6"", ""3"", ""3-2"", ""3-2-2""]",5.0,4.0,tricky,True,False,False,6,3-2-2,7,2,1,2,"[[""6""], [""6"", ""6-1""], [""6""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Lifestyle,New collections
866,TO,23,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",7,19.0,"[""3"", ""3-4"", ""3-4-1""]",7.0,6.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
867,TO,23,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",10,23.0,"[""2"", ""2"", ""4"", ""4-4"", ""4-4-2""]",6.0,6.0,,True,False,False,2,4-4-2,5,1,1,1,"[[""2""], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Hobbies,Computers and internet
868,TO,23,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,8,29.0,"[""2"", ""2-6"", ""2-6"", ""2"", ""4"", ""4-7"", ""4-7-1""]",7.0,6.0,,True,False,False,2,4-7-1,7,2,1,2,"[[""2""], [""2"", ""2-6""], [""2""], [], [""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Hobbies,Animals
869,TO,24,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",2,32.0,"[""6"", ""6-2"", ""6-2"", ""6"", ""0"", ""0"", ""4"", ""4-0"", ""4-0-2""]",3.0,3.0,,False,False,False,6,4-0-2,9,3,2,3,"[[""6""], [""6"", ""6-2""], [""6""], [], [""0""], [], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Lifestyle,Research
871,TO,24,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,9,19.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,5.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
872,TO,24,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",6,16.0,"[""1"", ""1-2"", ""1-2-0""]",3.0,2.0,,False,False,True,1,1-2-0,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Entertainment,Upcoming releases
873,TO,24,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,7,16.0,"[""2"", ""2-2"", ""2-2-3""]",5.0,5.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
874,TO,24,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,5,19.0,"[""3"", ""3"", ""5"", ""5-5"", ""5-5-0""]",6.0,6.0,,True,False,False,3,5-5-0,5,1,1,1,"[[""3""], [], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Culture,Parenting
875,TO,24,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,3,23.0,"[""1"", ""1"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,5.0,,True,False,False,1,2-1-1-8,6,1,1,1,"[[""1""], [], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
876,TO,24,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,1,24.0,"[""6"", ""6"", ""3"", ""3-2"", ""3-2-5""]",5.0,5.0,,False,False,False,6,3-2-5,5,1,1,1,"[[""6""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Lifestyle,Latest trends
877,TO,24,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",8,15.0,"[""3"", ""3-4"", ""3-4-2""]",3.0,3.0,,False,False,True,3,3-4-2,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-2""]]",Culture,Modern
878,TO,24,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",10,13.0,"[""4"", ""4-4"", ""4-4-2""]",5.0,5.0,,True,True,True,4,4-4-2,3,0,0,0,"[[""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Science,Computers and internet
879,TO,24,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,4,56.0,"[""2"", ""2-6"", ""2-6"", ""2"", ""5"", ""5"", ""4"", ""4"", ""1"", ""1"", ""6"", ""6"", ""2"", ""2-5"", ""2-5"", ""2-6"", ""2-6-3""]",1.0,1.0,,False,False,False,2,2-6-3,17,7,6,7,"[[""2""], [""2"", ""2-6""], [""2""], [], [""5""], [], [""4""], [], [""1""], [], [""6""], [], [""2""], [""2"", ""2-5""], [""2""], [""2"", ""2-6""], [""2"", ""2-6"", ""2-6-3""]]",Hobbies,Hunting
880,TO,25,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",5,42.0,"[""6"", ""6-2"", ""6-2"", ""6-1"", ""6-1"", ""6"", ""5"", ""5-4"", ""5-4-0""]",7.0,3.0,Health would be better suited in lifestyle.,True,False,False,6,5-4-0,9,3,2,3,"[[""6""], [""6"", ""6-2""], [""6""], [""6"", ""6-1""], [""6""], [], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
882,TO,25,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,6,9.0,"[""1"", ""1-2"", ""1-2-1""]",7.0,7.0,no,False,False,True,1,1-2-1,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-1""]]",Entertainment,Reviews
883,TO,25,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",3,20.0,"[""1"", ""1-2"", ""1-2-7""]",5.0,7.0,no,False,False,True,1,1-2-7,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-7""]]",Entertainment,Trailers
884,TO,25,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,2,35.0,"[""3"", ""3"", ""6"", ""6"", ""2"", ""2-2"", ""2-2-3""]",7.0,5.0,No,False,False,False,3,2-2-3,7,2,2,2,"[[""3""], [], [""6""], [], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Culture,Recipes
885,TO,25,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,9,27.098,"[""5"", ""5-5"", ""5-5-0""]",7.0,6.0,no,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
886,TO,25,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,1,34.0,"[""1"", ""1"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,5.0,I would have expected a sports tab on the first page.,True,False,False,1,2-1-1-8,6,1,1,1,"[[""1""], [], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
887,TO,25,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,7,30.0,"[""5"", ""5"", ""0"", ""0"", ""3"", ""3-2"", ""3-2-2""]",7.0,4.0,no,True,False,False,5,3-2-2,7,2,2,2,"[[""5""], [], [""0""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Society,New collections
888,TO,25,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",8,24.0,"[""3"", ""3-4"", ""3-4-1""]",5.0,6.0,no,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
889,TO,25,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",4,111.0,"[""1"", ""1"", ""6"", ""6"", ""6"", ""6"", ""2"", ""2-4"", ""2-4"", ""2"", ""0"", ""0"", ""1"", ""1"", ""3"", ""3"", ""7"", ""7"", ""5"", ""5"", ""4"", ""4-4"", ""4-4-2""]",7.0,3.0,Technology should not be in science.,True,False,False,1,4-4-2,23,10,9,10,"[[""1""], [], [""6""], [], [""6""], [], [""2""], [""2"", ""2-4""], [""2""], [], [""0""], [], [""1""], [], [""3""], [], [""7""], [], [""5""], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Entertainment,Computers and internet
890,TO,25,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,10,49.0,"[""2"", ""2-5"", ""2-5"", ""2-6"", ""2-6"", ""2"", ""4"", ""4-7"", ""4-7-1""]",7.0,4.0,no,True,False,False,2,4-7-1,9,3,2,3,"[[""2""], [""2"", ""2-5""], [""2""], [""2"", ""2-6""], [""2""], [], [""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Hobbies,Animals
891,TO,26,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",10,26.0,"[""6"", ""6-2"", ""6-2"", ""6"", ""6"", ""6"", ""5"", ""5-4"", ""5-4-0""]",5.0,5.0,,True,False,False,6,5-4-0,9,3,2,3,"[[""6""], [""6"", ""6-2""], [""6""], [], [""6""], [], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
893,TO,26,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,9,17.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
894,TO,26,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",7,140.0,"[""1"", ""1-2"", ""1-2"", ""1"", ""5"", ""5"", ""6"", ""6"", ""2"", ""2"", ""1"", ""1-2"", ""1-2"", ""1"", ""6"", ""6-1"", ""6-1"", ""6"", ""4"", ""4"", ""3"", ""3-1"", ""3-1"", ""3"", ""0"", ""0"", ""5"", ""5"", ""6"", ""6"", ""3"", ""3"", ""1"", ""1-5"", ""1-5-1""]",6.0,3.0,,True,False,False,1,1-5-1,35,16,12,16,"[[""1""], [""1"", ""1-2""], [""1""], [], [""5""], [], [""6""], [], [""2""], [], [""1""], [""1"", ""1-2""], [""1""], [], [""6""], [""6"", ""6-1""], [""6""], [], [""4""], [], [""3""], [""3"", ""3-1""], [""3""], [], [""0""], [], [""5""], [], [""6""], [], [""3""], [], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
895,TO,26,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,4,34.0,"[""3"", ""3"", ""6"", ""6"", ""3"", ""3"", ""2"", ""2-2"", ""2-2-4""]",6.0,3.0,,False,False,False,3,2-2-4,9,3,3,3,"[[""3""], [], [""6""], [], [""3""], [], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-4""]]",Culture,Cooking
896,TO,26,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,3,27.0,"[""6"", ""6-1"", ""6-1"", ""6"", ""5"", ""5-5"", ""5-5-0""]",7.0,6.0,,True,False,False,6,5-5-0,7,2,1,2,"[[""6""], [""6"", ""6-1""], [""6""], [], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
897,TO,26,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,6,33.0,"[""1"", ""1"", ""3"", ""3"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,5.0,,True,False,False,1,2-1-1-8,8,2,2,2,"[[""1""], [], [""3""], [], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
898,TO,26,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,5,33.0,"[""0"", ""0"", ""6"", ""6"", ""5"", ""5"", ""3"", ""3-2"", ""3-2-5""]",4.0,3.0,,False,False,False,0,3-2-5,9,3,3,3,"[[""0""], [], [""6""], [], [""5""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Trending,Latest trends
899,TO,26,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",8,36.0,"[""5"", ""5-6"", ""5-6"", ""5"", ""4"", ""4"", ""3"", ""3-4"", ""3-4-1""]",5.0,4.0,,True,False,False,5,3-4-1,9,3,2,3,"[[""5""], [""5"", ""5-6""], [""5""], [], [""4""], [], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Society,Medieval
900,TO,26,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",1,118.0,"[""1"", ""1"", ""6"", ""6"", ""2"", ""2"", ""5"", ""5"", ""6"", ""6-1"", ""6-1"", ""6"", ""1"", ""1"", ""2"", ""2-4"", ""2-4"", ""2"", ""3"", ""3"", ""5"", ""5"", ""6"", ""6-0"", ""6-0-0"", ""6-0"", ""6"", ""7"", ""7"", ""6"", ""6-0"", ""6-0-0""]",2.0,1.0,,False,False,False,1,6-0-0,32,14,11,15,"[[""1""], [], [""6""], [], [""2""], [], [""5""], [], [""6""], [""6"", ""6-1""], [""6""], [], [""1""], [], [""2""], [""2"", ""2-4""], [""2""], [], [""3""], [], [""5""], [], [""6""], [""6"", ""6-0""], [""6"", ""6-0"", ""6-0-0""], [""6""], [], [""7""], [], [""6""], [""6"", ""6-0""], [""6"", ""6-0"", ""6-0-0""]]",Entertainment,Budgeting
901,TO,26,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,2,43.0,"[""2"", ""2-6"", ""2-6"", ""2"", ""4"", ""4-5"", ""4-5"", ""4-7"", ""4-7-1""]",6.0,4.0,,True,False,False,2,4-7-1,9,3,2,3,"[[""2""], [""2"", ""2-6""], [""2""], [], [""4""], [""4"", ""4-5""], [""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Hobbies,Animals
902,TO,27,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",10,16.0,"[""6"", ""6-2"", ""6-2-1""]",5.0,4.0,,False,False,True,6,6-2-1,3,0,0,0,"[[""6""], [""6"", ""6-2""], [""6"", ""6-2"", ""6-2-1""]]",Lifestyle,Diet
904,TO,27,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,9,24.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,5.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
905,TO,27,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",4,44.766666666666666,"[""1"", ""1-2"", ""1-2"", ""1-5"", ""1-5-1""]",7.0,6.0,,True,False,False,1,1-5-1,5,1,1,1,"[[""1""], [""1"", ""1-2""], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
